"","business_id","name","address","City","State","postal_code","latitude","longitude","stars","review_count","is_open","categories","compliment_count","Business.Status","Special Category"
"1151","j7ncqwcEZiJAACnMrUlrLg","Katana Japanese Express","10839 Bloomingdale Ave","Riverview","FL","33578",27.89204,-82.3205551,4.5,22,1,"Teppanyaki, Salad, Japanese, Restaurants, Sushi Bars",0,"Open","Salad"
"1152","gUlLB3z16E5BI4Q6pNO-AA","Panera Bread","10801 Starkey Rd, Ste 16","Largo","FL","33777",27.8717067,-82.7605474,3.5,24,1,"Soup, Bagels, Food, Salad, Restaurants, Sandwiches, Breakfast & Brunch",0,"Open","Salad"
"1153","YlAI0sW0bsVsvErTnfXoHQ","Famous Sal's Pizza & Italian Eatery","14190 US Highway 19","Hudson","FL","34667",28.363417,-82.69205,4,69,1,"Italian, Sandwiches, Steakhouses, Restaurants, Pizza, Salad",0,"Open","Salad"
"1154","aTrMhh9GzzZo5cN0pFmdtg","Blaze Pizza","25456 Sierra Center Blvd","Lutz","FL","33559",28.192855,-82.395125,4.5,128,1,"Pizza, Restaurants, Salad, Fast Food",0,"Open","Salad"
"1155","xOcgWO3xsyZxAPtLSkBz7g","Jet's Pizza","2045 Gulf To Bay Blvd","Clearwater","FL","33765",27.9600164,-82.7524342,3,37,1,"Restaurants, Food, Food Delivery Services, Sandwiches, Pizza, Salad, Italian",0,"Open","Salad"
"1156","AauDx7QSes9nZOAAa4LIbQ","Sushi House","1901 N 19th St","Tampa","FL","33605",27.9611133791,-82.437770679,4.5,212,1,"Sushi Bars, Salad, Restaurants, Japanese",0,"Open","Salad"
"1157","Bm0ewN1b2gD33OtgiYpu-A","Fresh Bowl Grill","2657 Ulmerton Rd","Clearwater","FL","33762",27.8945663472,-82.6693110584,3.5,7,1,"Salad, Asian Fusion, American (New), Fast Food, Restaurants",0,"Open","Salad"
"1158","MjA6D_3JgQtiFvGCogmxZA","Crispers","11019 Causeway Blvd","Brandon","FL","33511",27.9223663099,-82.3284099705,3,103,1,"Soup, American (New), Restaurants, Salad, Food, Sandwiches",0,"Open","Salad"
"1159","ZX4Pt8czAT7gea-zWkAnzg","Harvest Station","2712 W Waters Ave","Tampa","FL","33614",28.025,-82.48781,4.5,31,1,"Specialty Food, Restaurants, Juice Bars & Smoothies, Food, Fruits & Veggies, Salad",0,"Open","Salad"
"1160","D8dgn5gpgDGPqEcda7yOKw","Zaxby's Chicken Fingers & Buffalo Wings","2028 Florida State Route 60","Valrico","FL","33594",27.9385019,-82.2536205,3.5,37,1,"Fast Food, Salad, Restaurants, Chicken Wings",0,"Open","Salad"
"1161","bGY64084bu14qyZCBIzY9g","Bob Evans","9115 US Highway 19","Port Richey","FL","34668",28.2899468,-82.7124336,3,38,1,"American (Traditional), Bed & Breakfast, Breakfast & Brunch, Salad, Hotels & Travel, Comfort Food, Restaurants",0,"Open","Salad"
"1162","haPQJ2oy3529RMzpWrA39A","Mission BBQ","1504 W Brandon Blvd","Brandon","FL","33511",27.9381721,-82.3065016,4.5,183,1,"Restaurants, Barbeque, Sandwiches, Salad",0,"Open","Salad"
"1163","R5L2tjGbgoqo7IEQo_J4ew","Big C's BBQ","1035 9th St S","Saint Petersburg","FL","33705",27.7600372347,-82.646753327,5,23,1,"Desserts, Salad, Food, Barbeque, Sandwiches, Restaurants",0,"Open","Salad"
"1164","FzZ2U0gLuhKVarDdXVWBQw","Bearss Sandwiches","14022 N Florida Ave","Tampa","FL","33613",28.0751411721,-82.459794316,4.5,69,1,"Sandwiches, Restaurants, Cuban, Salad, Delis",0,"Open","Salad"
"1165","ZOBR5vCG0QNJsGnucs2vWw","The Cafe at Waterford","7650 W Courtney Campbell Cswy, Ste 285","Tampa","FL","33607",27.9669664,-82.5673264,5,75,1,"Event Planning & Services, Caterers, Cafes, Breakfast & Brunch, Delis, Food, Soup, Burgers, Salad, Food Delivery Services, Sandwiches, Coffee Roasteries, Restaurants",0,"Open","Salad"
"1166","WgCwdJQDy4J4neDL2NgKUg","Teriyaki Madness","28152 Paseo Dr, Unit 160","Wesley Chapel","FL","33543",28.1871174,-82.3503599,3,53,0,"Japanese, Restaurants, Salad, Asian Fusion",0,"Close","Salad"
"1167","BjneVRycy6ffH0nxQS7KSw","Cracker Barrel Old Country Store","5636 Oakley Blvd","Wesley Chapel","FL","33544",28.23889,-82.35413,3.5,107,1,"Food, American (Traditional), Restaurants, Caterers, Comfort Food, Event Planning & Services, Desserts, Southern, Salad, Breakfast & Brunch",0,"Open","Salad"
"1168","oxFjIzQu4YXUs-ExL5n5dA","Zaxby's Chicken Fingers & Buffalo Wings","11709 E Martin Luther King Jr Blvd","Seffner","FL","33584",27.9810849,-82.300967,1.5,37,1,"Salad, Chicken Wings, Restaurants, Fast Food",0,"Open","Salad"
"1169","syZwSaIJ-Hh6mQAu9JRVnQ","Panera Bread","112 Westshore Blvd","Tampa","FL","33609",27.9444945628,-82.5233526529,3,119,1,"Soup, Food, Breakfast & Brunch, Sandwiches, Salad, Restaurants, Bagels",0,"Open","Salad"
"1170","etUZW1vOxqbyRdAsWZcs6w","Lucky Dill","277 Central Ave","Saint Petersburg","FL","33701",27.7713752949,-82.6369079313,2.5,222,0,"Delis, Restaurants, Salad, Sandwiches",0,"Close","Salad"
"1171","LNk6nq-kR7HMbAIsOx76Dw","Peck's Flame Broiled Chicken","6002 N Hwy 41","Apollo Beach","FL","33572",27.7638598,-82.3964737,3.5,10,0,"Greek, Restaurants, Barbeque, Salad, Fast Food, Food, Desserts",0,"Close","Salad"
"1172","jA7MZB1aMgQaiNzIdhkwZg","Umami Sushi","17677 N Dale Mabry Hwy","Lutz","FL","33548",28.126481,-82.500907,4.5,317,1,"Asian Fusion, Japanese, Restaurants, Chinese, Salad, Soup, Thai, Sushi Bars",0,"Open","Salad"
"1173","4U8tToDb49xGDzWfn5TPaA","Datz","6264 Winthrop Town Centre Ave","Riverview","FL","33578",27.8920321,-82.3170375,3.5,185,1,"Salad, Burgers, Bars, Nightlife, Restaurants, Sandwiches, Cocktail Bars, American (Traditional), Breakfast & Brunch, American (New), Comfort Food",0,"Open","Salad"
"1174","8-jBekH0ZSPapCmw1mZY9Q","Nam's Sushi 54","7119 Florida 54","New Port Richey","FL","34653",28.2181739808,-82.6966499537,4.5,116,1,"Restaurants, Japanese, Sushi Bars, Salad, Asian Fusion, Soup",0,"Open","Salad"
"1175","WJCb5qUH-YqUpA9KCeBXoQ","F2R Fitness Bar at Fit2Run","2223 N West Shore Blvd","Tampa","FL","33607",27.9651645448,-82.5204915844,2.5,12,1,"Juice Bars & Smoothies, Restaurants, Salad, Food, Acai Bowls",0,"Open","Salad"
"1176","DU2y1P_kae1S-ILZ5-VOCA","Marco's Pizza","1408 Dale Mabry Hwy","Lutz","FL","33548",28.1780564581,-82.4697580558,2.5,34,1,"Pizza, Food, Food Delivery Services, Restaurants, Chicken Wings, Salad",0,"Open","Salad"
"1177","1Tb7ION52mf2I7wXJY9HAw","Portillo's Hot Dogs","1748 W. Brandon Blvd","Brandon","FL","33511",27.9381923818,-82.3118340969,3.5,744,1,"Fast Food, Food, Restaurants, Salad, Burgers, Hot Dogs",0,"Open","Salad"
"1178","MeyzmeHKDsy7dEh2GdddOA","Te Nona Delicatus","5526 66th St N","St Petersburg","FL","33709",27.822316,-82.7288767,4.5,7,1,"Coffee & Tea, Salad, Restaurants, Modern European, Cafes, Food, Comfort Food",0,"Open","Salad"
"1179","SAQqltRVsJ6e0lm0VoHjBA","Panera Bread","10631 Big Bend Rd","Riverview","FL","33569",27.7903458884,-82.3337861337,2.5,66,1,"Salad, Bakeries, Breakfast & Brunch, Bagels, Food, Soup, Sandwiches, Restaurants",0,"Open","Salad"
"1180","ihYtslFvge9B9KK1S_E8rw","Square 1 Burgers","2042 Badlands Dr","Brandon","FL","33511",27.926726,-82.315699,4,245,0,"Salad, American (New), Restaurants, Burgers, Nightlife, Bars, Cocktail Bars",0,"Close","Salad"
"1181","w4n7NHTBBKetEcDXJU8OwQ","Caribbean's finest","204 W Shell Point Rd","Ruskin","FL","33570",27.7204175,-82.4370309,4.5,8,1,"Latin American, Salad, Restaurants, Food Trucks, Puerto Rican, Food, Spanish, Caribbean, Sandwiches",0,"Open","Salad"
"1182","fFVi7s5-hTeBOCITsf64rA","Pizza Pie","6464 Land OLakes Blvd, Ste U","Land O Lakes","FL","34638",28.2527620746,-82.4676458,4.5,24,1,"Salad, Restaurants, Pizza, Sandwiches, Sushi Bars",0,"Open","Salad"
"1183","Zmd_cArjIEkAKlJE35iOkg","Panera Bread","7380 US Highway 19 N","Pinellas Park","FL","33781",27.8385951,-82.6840623,3,59,1,"Sandwiches, Soup, Food, Breakfast & Brunch, Bagels, Salad, Delis, Restaurants, Bakeries",0,"Open","Salad"
"1184","2V82l0NAsTWwOaoDQvSqxw","Clean Eatz Tampa","3838 W Neptune St, Ste D2","Tampa","FL","33629",27.9297206,-82.5076338,4,65,0,"Cafes, Salad, Caterers, Event Planning & Services, Juice Bars & Smoothies, Restaurants, Food, Sandwiches, American (Traditional)",0,"Close","Salad"
"1185","yTeH-Xqp2qob651GU6aE7Q","Oggi Pizzeria","218 E Davis Blvd","Tampa","FL","33606",27.92683,-82.45381,4.5,55,0,"Food, Pizza, Restaurants, Salad, International Grocery",0,"Close","Salad"
"1186","FNZv0KeC2cv_TOsAtqtuhA","Hungry Howie's Pizza & Subs","14219 W Walsingham","Largo (Walsingham)","FL","33774",27.880725,-82.835591,3.5,15,1,"Pizza, Salad, Sandwiches, Chicken Wings, Italian, Restaurants",0,"Open","Salad"
"1187","hoYmmOhTurx1GdrER9gykQ","PDQ Pinellas Park","4601 Park Blvd","Pinellas Park","FL","33781",27.8398275,-82.696477,4,44,1,"American (Traditional), Food, Salad, Restaurants, Sandwiches, Chicken Shop, Fast Food",0,"Open","Salad"
"1188","8IL6kx8Upkm6GQ3X7TpyBQ","Scotty's Pizzeria","10614 Devco Dr","Port Richey","FL","34668",28.3113828,-82.6988686,3.5,29,1,"Restaurants, Pizza, Sandwiches, Salad",0,"Open","Salad"
"1189","pA-bRSE9Iiygp2g254umUA","Blackjack Pizza & Salads","3692 W Gandy Blvd","Tampa","FL","33611",27.8928942,-82.505976,3.5,68,1,"Salad, Italian, Chicken Wings, Restaurants, Pizza, Food, Desserts",0,"Open","Salad"
"1190","L9QaqHmkmXvpnNfNiiQ8VA","Yankee Bean","901 S Pinellas Ave","Tarpon Springs","FL","34689",28.139333,-82.7563106,4.5,31,1,"Wraps, Sandwiches, Salad, Restaurants, Soup",0,"Open","Salad"
"1191","EbsPMlEkZDeHlBUaH1TrYQ","Pie12 Napoletana Coal Fired Pizzeria","12955 Walsingham Rd","Largo","FL","33774",27.88176,-82.818107,5,80,1,"Pizza, Restaurants, Salad, Italian",0,"Open","Salad"
"1192","bRrKK4oHAE1I9qvo32Q3UQ","Zaxby's Chicken Fingers & Buffalo Wings","8585 Ulmerton Rd","Largo","FL","33771",27.8948909608,-82.7575335685,2.5,60,1,"Salad, Chicken Wings, Fast Food, Restaurants",0,"Open","Salad"
"1193","0WX9lNZPC_w0oaq8pvBr4w","Olive Garden Italian Restaurant","1802 NW Shore Blvd","Tampa","FL","33607",27.957903051,-82.5246727681,3,117,1,"Restaurants, Bars, Salad, Wine Bars, Soup, Italian, Nightlife",1,"Open","Salad"
"1194","M8OP5Jc6CsuP2z32lOlNbQ","Westshore Pizza - New Tampa","18045 Highwoods Preserve Pkwy","Tampa","FL","33647",28.1321387,-82.3658784,3,37,1,"Chicken Wings, Salad, Restaurants, Pizza, Cheesesteaks",0,"Open","Salad"
"1195","d5LC_htpMRUfpIxDbHAyHw","Harvey's Sandwich & Salads","33839 US Hwy 19 N","Palm Harbor","FL","34684",28.0797134942,-82.73766179,4.5,68,1,"Salad, Restaurants, Sandwiches",0,"Open","Salad"
"1196","NJYvlYIozDe5HIauk9eVvQ","Chicken Salad Chick","17623 Dale Mabry Hwy","Lutz","FL","33548",28.1242959893,-82.500879539,4.5,61,1,"Sandwiches, Restaurants, American (New), Chicken Shop, Southern, Delis, Salad",0,"Open","Salad"
"1197","vHs6BbGfm1O55iea5DsXTQ","Papa's New York Diner","1764 Gulf To Bay Blvd","Clearwater","FL","33755",27.9609269,-82.7637255,4,266,1,"Bagels, Breakfast & Brunch, Diners, Salad, Restaurants, American (New), Food",0,"Open","Salad"
"1198","w27EglVL0XpIFW5UHgiu1Q","Charley's American Bar & Restaurant","4030 W Waters Ave","Tampa","FL","33614",28.0250562,-82.5112055,4.5,11,1,"American (New), Nightlife, Bars, American (Traditional), Restaurants, Sandwiches, Pool Halls, Salad",0,"Open","Salad"
"1199","5bOUBsE1MH8jubPVI4fVmA","La La’s Sangria Bar","203 N Meridian Ave","Tampa","FL","33602",27.9488681449,-82.4484995614,3.5,46,1,"Food, Tapas Bars, Cocktail Bars, Nightlife, Restaurants, Desserts, Beer Bar, Salad, Bars, Sandwiches",0,"Open","Salad"
"1200","yx_-aOJooKRbp8wIYlj2Rw","Café de Bangkok","14601 Gulf Blvd, Unit A","Madeira Beach","FL","33708",27.798424,-82.7975781,4.5,89,0,"Noodles, Restaurants, Salad, Thai",0,"Close","Salad"
"1201","zhzgU7zgBMT2WQE7MaHZzQ","The Great Spiedini","9648 W Linebaugh Ave","Tampa","FL","33626",28.0430824232,-82.5932265558,4,52,0,"Sandwiches, Specialty Food, Salad, Chicken Wings, Street Vendors, American (New), Restaurants, Food",0,"Close","Salad"
"1202","-Z1x1qX_wIIckLkY7G__8w","Bob Evans","29335 US Hwy 19 N","Clearwater","FL","33761",28.0388697,-82.7375379,3,31,0,"Restaurants, Breakfast & Brunch, Bed & Breakfast, American (Traditional), Hotels & Travel, Salad, Comfort Food",0,"Close","Salad"
"1203","y9kq3hCzoySI9TzIS4yb7w","Frammi, American Grille & Italian Food","17631 Bruce B Downs Blvd, Ste E","Tampa","FL","33647",28.130294,-82.3649817,4,316,1,"Restaurants, Salad, Sandwiches, Burgers, Italian, American (Traditional)",0,"Open","Salad"
"1204","IQVNuWMkBBS0Oeuiy1xiig","The Melting Pot","2221 4th St N","Saint Petersburg","FL","33704",27.7925624,-82.6381733,3.5,179,0,"American (New), Fondue, Gluten-Free, Restaurants, Salad",0,"Close","Salad"
"1205","REJ5UMeKH0Ylkf7Ym1rXMA","Hawkeye's New York Style Pizza","14835 N Florida Ave","Tampa","FL","33613",28.0837736,-82.4591233,4.5,54,1,"Restaurants, Italian, Sandwiches, Burgers, Pizza, Chicken Wings, Salad",0,"Open","Salad"
"1206","H2Kulc2EWVO0kFmADhnjzQ","Extreme Pizza - Clearwater Beach","407 Mandalay Blvd","Clearwater","FL","33767",27.9788766,-82.827077,3.5,254,0,"Sandwiches, Restaurants, Pizza, Salad",0,"Close","Salad"
"1207","ai3DEXs_ziB1AOHVUKGtiA","Clean Juice Trinity","8924 Strength Ave","New Port Richey","FL","34655",28.2035383,-82.6685121,4.5,7,1,"Food, Restaurants, Cafes, Acai Bowls, Salad, Wraps, Juice Bars & Smoothies",0,"Open","Salad"
"1208","LvhZtkPwySfwZwAoSrhIsA","Zaxby's Chicken Fingers & Buffalo Wings","11300 Ridge Rd","New Port Richey","FL","34654",28.2743149,-82.6275999,4.5,21,1,"Chicken Wings, Restaurants, Fast Food, Salad",0,"Open","Salad"
"1209","XeYuyb5-HNIqjGMKunXpsg","Sweet Tomatoes Express","2689 Gulf To Bay Blvd, Unit 1840","Clearwater","FL","33765",27.9601148439,-82.7275098176,4,16,0,"Buffets, Salad, Restaurants",0,"Close","Salad"
"1210","cGWhF0eEogy0DKPwCU9TtA","Si-Am Thai","713 N Franklin St","Tampa","FL","33602",27.9504891,-82.4590146,4,202,1,"Restaurants, Thai, Asian Fusion, Salad, Beer Bar, Soup, Nightlife, Comfort Food, Bars",0,"Open","Salad"
"1211","NUndP5DAXrgIHtzusac5Cg","Pita Republic","6431 E County Line Rd","Tampa","FL","33647",28.1691949449,-82.3552032957,3.5,18,0,"Salad, Greek, Restaurants, Pizza, Food",0,"Close","Salad"
"1212","PrVDvV4QcA-ymZv7pJR5YQ","The Breakroom Bar & Grill","13575 58th St N","Clearwater","FL","33760",27.8953188,-82.7116527,4.5,193,1,"Cocktail Bars, Bars, American (Traditional), Salad, Chicken Wings, American (New), Nightlife, Restaurants",0,"Open","Salad"
"1213","lJ59yy1n1CHztMN6DsXBQA","Fabrica Pizza","101 7th St S","Saint Petersburg","FL","33701",27.7701326262,-82.6433905283,4.5,114,1,"Restaurants, Salad, Pizza, Italian",0,"Open","Salad"
"1214","5RN4m3XO66jK4ThoDX3VnA","PDQ Waters","5706 W Waters Ave","Tampa","FL","33634",28.0252357062,-82.5429962971,4,93,1,"Food, American (New), Restaurants, Coffee & Tea, Sandwiches, Chicken Shop, Fast Food, Salad",0,"Open","Salad"
"1215","7SsGMebYi3tq2CPM7cW6uQ","Hampton Station","5921 N Nebraska Ave","Tampa","FL","33604",28.001226,-82.4508954,4,140,1,"Restaurants, Food, Nightlife, Beer, Wine & Spirits, Bars, Beer Gardens, Pizza, Breweries, Salad, Chicken Wings, Beer Bar",0,"Open","Salad"
"1216","ZV6G_fmQL2U-pgY7sggWFQ","Three Brothers Pizza Express","10007 W Hillsborough Ave","Town 'n' Country","FL","33615",28.0035459,-82.5961204,4.5,16,1,"Pizza, Gluten-Free, Chicken Wings, Salad, Restaurants",0,"Open","Salad"
"1217","D6vNEy_s9yI0Gswi_Ec7mA","St Angelos Pizza And Wings","4051 Madison St","New Port Richey","FL","34652",28.2186329,-82.716336,3.5,34,1,"Pizza, Chicken Wings, Restaurants, Salad",0,"Open","Salad"
"1218","7qQuFv3wEHneQ1JLpfh4NA","Applebee's Grill + Bar","7995 113th St","Seminole","FL","33772",27.844811,-82.7947,2,39,1,"Burgers, American (New), Bars, Steakhouses, Nightlife, Sports Bars, Sandwiches, Desserts, American (Traditional), Food, Breweries, Chicken Wings, Restaurants, Salad",0,"Open","Salad"
"1219","xjPYFtA-EUbSUh-ChMTeCg","Oronzo","1120 Gramercy Ln D-200","Tampa Bay","FL","33607",27.9535398443,-82.503416,4,17,1,"Nightlife, Salad, Pizza, Bars, Italian, Restaurants",0,"Open","Salad"
"1220","oGxDifAJKGMLFXSmLAaZDg","Sushi Kampai Japanese Restaurant","10312 Bloomingdale Ave, Ste 111","Riverview","FL","33578",27.894405,-82.330325,4,129,1,"Sushi Bars, Salad, Japanese, Restaurants",0,"Open","Salad"
"1221","JVIitv_Mvk0cKZmqjIh7Gg","Earl of Sandwich","5004 4th St N","Saint Petersburg","FL","33703",27.8179507,-82.6391400397,3,77,1,"Salad, Sandwiches, Restaurants, Food, Event Planning & Services, Wraps, Pizza, Caterers, Food Delivery Services, American (Traditional)",0,"Open","Salad"
"1222","yuxy6SzBfxxZ3-HzjeKUtQ","Panera Bread","9405 US Hwy 19","Port Richey","FL","34668",28.2937761,-82.7101233,3.5,37,1,"Breakfast & Brunch, Soup, Bagels, Delis, Food, Salad, Restaurants, Sandwiches",0,"Open","Salad"
"1223","yAugIjWGpALOOQ8gfgm4dw","Joey’s New York Pizzeria & Italian Restaurant","1312 Seven Springs Blvd","Trinity","FL","34655",28.1781416,-82.6972498,3,17,1,"Sardinian, Italian, Salad, Pizza, Restaurants",0,"Open","Salad"
"1224","RBgiYE3mDcOAhZNsrmkbSA","Esposito's Espo Pizza","2803 James L Redman Pkwy","Plant City","FL","33566",27.985024997,-82.1223354454,4,78,1,"Pizza, Italian, Salad, Restaurants",0,"Open","Salad"
"1225","W7U-SkW1X8KPADHCNIoPIg","Village Inn Restaurant","7011 W Hillsborough Ave","Tampa","FL","33634",27.9970268,-82.5587797,3,55,1,"Breakfast & Brunch, Restaurants, Burgers, Desserts, Salad, American (Traditional), Food",0,"Open","Salad"
"1226","qkvcPgWec-dWHOHjn5GdKQ","Mr Empanada","7543 W Hillsborough Ave","Tampa","FL","33615",27.9966662,-82.5636994,4,19,1,"Local Flavor, Empanadas, Food, Restaurants, Sandwiches, Latin American, Salad, Cuban, Caribbean",0,"Open","Salad"
"1227","NlSMxLoAFaAGba6veFaKyw","Chick-fil-A","11325 Causeway Blvd","Brandon","FL","33511",27.9226642,-82.3210671,3,113,1,"Food, Caterers, Fast Food, Sandwiches, Salad, Restaurants, Desserts, Event Planning & Services, Chicken Shop",0,"Open","Salad"
"1228","aw0aIu0yFA-6wBptI68urg","Sub Shak","4309 Gunn Hwy","Tampa","FL","33618",28.0448637,-82.513521,4.5,43,0,"Fast Food, Pizza, Delis, Restaurants, Salad, Sandwiches",0,"Close","Salad"
"1229","vWUFFXLxoJJz99mWXTkbeg","Jet's Pizza","9649 Bay Pines Blvd","Saint Petersburg","FL","33708",27.8148318,-82.7731193,3.5,45,1,"Pizza, Italian, Salad, Food, Food Delivery Services, Sandwiches, Restaurants",0,"Open","Salad"
"1230","Uns5yIzKOQ13jcax-l0aMw","Jason's Deli","25801 US Highway 19 N, Ste 110","Clearwater","FL","33763",28.0064542,-82.7286541,3.5,104,1,"Event Planning & Services, Salad, Caterers, Delis, Sandwiches, Restaurants",0,"Open","Salad"
"1231","hduTc89aeKHvRQox58MRyQ","San's Pizzeria","4842 Ridgemoor Blvd","Tampa Bay","FL","34685",28.099956,-82.6931877,4,80,0,"Pizza, Restaurants, Chicken Wings, Salad",0,"Close","Salad"
"1232","olTM8BfLhhcRrY6yCWd19Q","Salty's Sandwich Bar","3121 Beach Blvd S","Gulfport","FL","33707",27.7381832,-82.7081043,4.5,12,0,"Bars, Sandwiches, American (Traditional), Salad, Nightlife, Restaurants",0,"Close","Salad"
"1233","iW3Jo9r_y671fXCBa3uXeA","YoYo Juice","731B W Lumsden Rd","Brandon","FL","33511",27.9219231516,-82.2964744712,4.5,50,1,"Acai Bowls, Restaurants, Ice Cream & Frozen Yogurt, Wraps, Salad, Food, Juice Bars & Smoothies",0,"Open","Salad"
"1234","eYNcVdV5bqqg-q23_FU0Vw","Pokeworks","2734 E Fowler Ave, Ste C","Tampa","FL","33612",28.0558903,-82.4292947,4,44,1,"Food, Poke, Salad, Restaurants, Sushi Bars",0,"Open","Salad"
"1235","_Dr6GKqObRAS8xO0iTSCcA","Stone Soup Cafe","4122 16th St N","Saint Petersburg","FL","33703",27.8097878,-82.6552734,4,180,1,"Nightlife, Sandwiches, Soup, Salad, Restaurants, Bars, Food, Beer Bar, Pubs, Beer, Wine & Spirits, British",0,"Open","Salad"
"1236","jdTEcByGKquX78P_Wayv-g","Bob Evans","2183 Gulf To Bay Blvd","Clearwater","FL","33765",27.9596316427,-82.7465692163,3.5,47,1,"Hotels & Travel, Event Planning & Services, Caterers, American (Traditional), Salad, Restaurants, Comfort Food, Bed & Breakfast, Breakfast & Brunch",0,"Open","Salad"
"1237","nqePY399khxYpBBpNjA_zw","Larry's Deli Land O Lakes","4526 Land O Lakes Blvd","Land O' Lakes","FL","34639",28.2235620574,-82.4573121824,4,127,1,"Salad, Sandwiches, Restaurants, Delis",0,"Open","Salad"
"1238","ECKM8nAroILwEcq6Y8_snQ","Zaxby's Chicken Fingers & Buffalo Wings","2901 James Redman Pkwy","Plant City","FL","33566",27.983591,-82.12214,1.5,50,1,"Chicken Wings, Restaurants, Fast Food, Salad",0,"Open","Salad"
"1239","8-YTq1Ulq2fvhB3mcFysHw","Panera Bread","11860 Bruce B Downs Blvd","Tampa","FL","33612",28.05653,-82.426741,3,86,1,"Bagels, Salad, Food, Sandwiches, Soup, Restaurants, Breakfast & Brunch",0,"Open","Salad"
"1240","QIOxYlhQQGX7B_bGvHKdXw","Panera Bread","1908 4th St N","St Petersburg","FL","33704",27.7899557,-82.638805,3,56,1,"Soup, Food, Bagels, Restaurants, Breakfast & Brunch, Sandwiches, Salad",0,"Open","Salad"
"1241","E7irVK3DoLDXXeFSLa4fbQ","El Huarache Azteca Restaurant","2908 Roosevelt Blvd","Clearwater","FL","33760",27.91686,-82.717372,4,47,1,"Restaurants, Soup, Mexican, Salad",0,"Open","Salad"
"1242","r2yGJDvwCCSneV5pM9bGtg","Natures Table","13805 58th St N","Clearwater","FL","33760",27.897265338,-82.7121882217,4.5,11,1,"Restaurants, Cafes, Sandwiches, Salad",0,"Open","Salad"
"1243","ow2MoLDzfNhTYyqEqjfpkQ","Flippers Pizzeria","1054 4th St N","Saint Petersburg","FL","33701",27.7833672,-82.6387421,3.5,141,1,"Pizza, Food, Restaurants, Salad, Sandwiches, Italian",0,"Open","Salad"
"1244","c6zgxvHn5j816s9DDAFYjA","220 East","220 E Davis Blvd","Tampa","FL","33606",27.9267628,-82.4538358,3.5,90,1,"Restaurants, Italian, Salad, American (New)",0,"Open","Salad"
"1245","T1T2YhSt283jFngHBUYtwg","Haiku Japanese Fusion","4373 Commercial Way","Spring Hill","FL","34606",28.4946291,-82.5993961,4,51,0,"Specialty Food, Japanese, Food, Restaurants, Salad, Sushi Bars, Ethnic Food, Asian Fusion",0,"Close","Salad"
"1246","AKI-5jNLeRkL-v-TSMIWTA","Papa Joe's Sub Shop","9520 E Dr Martin Luther King Jr Blvd","Tampa","FL","33610",27.981742,-82.3418186,4,50,1,"Breakfast & Brunch, Restaurants, Salad, Delis, Juice Bars & Smoothies, Food, Sandwiches",0,"Open","Salad"
"1247","pXGFMJxkyNnMj1rPenMz0A","Zpan Hibachi Grill","9850 US Hwy 301 S","Riverview","FL","33578",27.8566668821,-82.3257094149,3.5,5,0,"Restaurants, Food, Japanese, Beverage Store, Salad",0,"Close","Salad"
"1248","GWFtAfYjHVR2_xXR6upJhA","Hat's Off Barbershop","2519 Mcmullen Booth Rd, Ste 208","Clearwater","FL","33761",28.013558,-82.7077635,4.5,13,1,"Barbers, Men's Hair Salons, Beauty & Spas, Hair Salons, Restaurants, Salad",0,"Open","Salad"
"1249","I30Nq1Y8MKcFmQNeYST36Q","Chick-fil-A","3678 W Gandy Blvd","Tampa","FL","33611",27.89324208,-82.50506836,3,96,1,"Restaurants, Breakfast & Brunch, Event Planning & Services, Caterers, Salad, Fast Food, Chicken Shop",0,"Open","Salad"
"1250","qEzhExWx4nogW_0B5JfUCw","Gyro King","2671 Alt 19 N","Palm Harbor","FL","34683",28.0926011532,-82.7727192198,3.5,99,1,"Chicken Wings, Restaurants, Greek, Salad, Pizza",0,"Open","Salad"
"1251","lqL7SQ191yU1fOBrsyvoTA","Famous Greek Salads","2508 N McMullen Booth Rd, Ste A","Clearwater","FL","33761",28.0125812,-82.711657,4.5,125,1,"Restaurants, Salad, Greek",0,"Open","Salad"
"1252","2Jh3irHzOb6UEo6ZVxwZUA","Island Breeze Pizzeria & Bar","1515 E Fletcher Ave","Tampa","FL","33612",28.0687336,-82.4412916,1.5,32,0,"Restaurants, Burgers, Pizza, Salad",0,"Close","Salad"
"1253","UbDoK-zEfGNnJ5ze2o7Baw","Juli's Restaurant","1237 Cleveland St","Clearwater","FL","33755",27.9654606166,-82.786096449,4,85,1,"Sandwiches, Mexican, Salad, Breakfast & Brunch, Restaurants",0,"Open","Salad"
"1254","BZu5xUhbszylD4T2HdotvQ","Tacos 4G","4349 W Waters Ave","Tampa","FL","33614",28.0257793,-82.516799,4,28,1,"Tacos, Restaurants, Mexican, Salad, Soup",0,"Open","Salad"
"1255","kH7U5_vVF-nomnoXAY_sIQ","Smashburger","5300 E Bay Dr, Ste 300","Clearwater","FL","33764",27.9167579,-82.7314,3,77,0,"Restaurants, American (Traditional), Burgers, Salad",0,"Close","Salad"
"1256","rhp_X0QzmH629P77Kvmn7g","The Greeks","1542 US Hwy 19 N, Ste 1","Holiday","FL","34691",28.1815764446,-82.7396451103,3.5,5,1,"Salad, Fast Food, Food Trucks, Street Vendors, Restaurants, Food, Greek",0,"Open","Salad"
